link,price,currency,type,beds,baths,area,location,down_payment,plan_type
https://www.bayut.eg/en/property/details-500883583.html,"7,000,000",EGP,Chalet,2.0,2.0,106 Sq. M.,"The Groove, Ain Sukhna, Suez","EGP 2,450,000",
https://www.bayut.eg/en/property/details-500882541.html,"23,000,000",EGP,Duplex,5.0,5.0,310 Sq. M.,"Eastown Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500880465.html,"6,322,000",EGP,Apartment,3.0,2.0,136 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,090,000",Off-Plan
https://www.bayut.eg/en/property/details-500880388.html,"13,584,000",EGP,Townhouse,3.0,3.0,211 Sq. M.,"Jefaira, North Coast, Matruh","EGP 1,360,000",Off-Plan
https://www.bayut.eg/en/property/details-500880307.html,"6,438,000",EGP,Duplex,4.0,3.0,205 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 1,110,000",Off-Plan
https://www.bayut.eg/en/property/details-500879765.html,"13,325,000",EGP,Apartment,3.0,3.0,250 Sq. M.,"Jada Compound, New Cairo, Cairo","EGP 7,325,000",
https://www.bayut.eg/en/property/details-500879640.html,"8,685,000",EGP,Apartment,3.0,3.0,154 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 6,055,000",Off-Plan
https://www.bayut.eg/en/property/details-500879519.html,"8,200,000",EGP,Chalet,3.0,3.0,134 Sq. M.,"Cali Coast, North Coast, Matruh","EGP 6,200,000",Off-Plan
https://www.bayut.eg/en/property/details-500878832.html,"3,000,000",EGP,Apartment,,1.0,40 Sq. M.,"Maadi, Cairo",,
https://www.bayut.eg/en/property/details-500869703.html,"7,650,000",EGP,Chalet,2.0,1.0,108 Sq. M.,"Telal Sokhna, Ain Sukhna, Suez","EGP 385,000",Off-Plan
https://www.bayut.eg/en/property/details-500868823.html,"38,000,000",EGP,Villa,4.0,4.0,375 Sq. M.,"The Estates Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-500867746.html,"6,330,000",EGP,Chalet,1.0,1.0,81 Sq. M.,"Blue Blue, Ain Sukhna, Suez","EGP 633,000",Off-Plan
https://www.bayut.eg/en/property/details-500850138.html,"9,500,000",EGP,Apartment,3.0,3.0,133 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 950,000",
https://www.bayut.eg/en/property/details-500848311.html,"9,400,000",EGP,Apartment,3.0,3.0,210 Sq. M.,"New Cairo, Cairo","EGP 940,000",Off-Plan
https://www.bayut.eg/en/property/details-501181297.html,"4,500,000",EGP,Room,1.0,2.0,75 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 3,600,000",
https://www.bayut.eg/en/property/details-501179704.html,"3,917,170",EGP,Apartment,,1.0,53 Sq. M.,"Madinaty, Cairo","EGP 303,000",
https://www.bayut.eg/en/property/details-501179335.html,"16,000,000",EGP,Villa,5.0,5.0,251 Sq. M.,"Sodic East, New Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-501175198.html,"13,342,300",EGP,Villa,4.0,4.0,265 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 7,149,312",
https://www.bayut.eg/en/property/details-501175164.html,"7,060,000",EGP,Apartment,2.0,2.0,123 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 5,000,000",
https://www.bayut.eg/en/property/details-501175002.html,"11,800,050",EGP,Villa,4.0,5.0,275 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 7,100,050",
https://www.bayut.eg/en/property/details-501174793.html,"11,952,000",EGP,Villa,4.0,5.0,255 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 6,099,744",
https://www.bayut.eg/en/property/details-501174207.html,"17,018,020",EGP,Villa,5.0,7.0,401 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 6,500,000",
https://www.bayut.eg/en/property/details-501174011.html,"9,000,000",EGP,Apartment,3.0,3.0,157 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501165662.html,"30,294,002",EGP,Villa,5.0,6.0,295 Sq. M.,"Palm Hills New Cairo Compound, New Cairo, Cairo","EGP 6,550,002",
https://www.bayut.eg/en/property/details-501165581.html,"11,340,000",EGP,Apartment,2.0,3.0,135 Sq. M.,"Palm Hills New Cairo Compound, New Cairo, Cairo","EGP 2,160,000",
https://www.bayut.eg/en/property/details-501122295.html,"2,800,000",EGP,Apartment,3.0,2.0,150 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501120889.html,"5,175,000",EGP,Apartment,2.0,2.0,134 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 4,750,000",
https://www.bayut.eg/en/property/details-501111493.html,"12,500,000",EGP,Apartment,4.0,3.0,215 Sq. M.,"Mountain View Hyde Park Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501109636.html,"29,200,000",EGP,Townhouse,4.0,5.0,325 Sq. M.,"Palm Parks Compound, 6th of October, Giza","EGP 24,000,000",
https://www.bayut.eg/en/property/details-501106596.html,"3,500,000",EGP,Duplex,3.0,3.0,250 Sq. M.,"Bait Al Watan Al Takmely Compound, 6th of October, Giza","EGP 2,500,000",
https://www.bayut.eg/en/property/details-500982889.html,"5,000,000",EGP,Apartment,2.0,3.0,147 Sq. M.,"Sarai, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-500952130.html,"7,000,000",EGP,Apartment,3.0,2.0,250 Sq. M.,"Dokki, Giza",,
https://www.bayut.eg/en/property/details-500948569.html,"4,530,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"EL Patio ORO Compound, New Cairo, Cairo","EGP 906,000",
https://www.bayut.eg/en/property/details-500948569.html,"4,530,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"EL Patio ORO Compound, New Cairo, Cairo","EGP 906,000",
https://www.bayut.eg/en/property/details-500940420.html,"13,700,000",EGP,Duplex,3.0,2.0,234 Sq. M.,"Casa Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-500939532.html,"5,000,000",EGP,Apartment,3.0,3.0,200 Sq. M.,"Sheikh Zayed, Giza","EGP 1,000,000",Off-Plan
https://www.bayut.eg/en/property/details-500927848.html,"4,800,000",EGP,Apartment,2.0,3.0,110 Sq. M.,"Gouna, Red Sea",,
https://www.bayut.eg/en/property/details-500919324.html,"5,000,000",EGP,Duplex,3.0,3.0,219 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-500905669.html,"35,000,000",EGP,Apartment,6.0,4.0,380 Sq. M.,"Moon Valley Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500898893.html,"5,000,000",EGP,Villa,5.0,3.0,310 Sq. M.,"Stone Park Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500892280.html,"19,500,000",EGP,Townhouse,4.0,5.0,225 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500886766.html,"10,200,000",EGP,Villa,3.0,3.0,175 Sq. M.,"The Wonder MarQ, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-500886390.html,"10,728,700",EGP,Twin House,3.0,4.0,240 Sq. M.,"Zed East Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-500883724.html,"29,815,242",EGP,Twin House,4.0,4.0,218 Sq. M.,"Haptown, Mostakbal City, Cairo","EGP 4,483,246",Off-Plan
https://www.bayut.eg/en/property/details-500878687.html,"18,000,000",EGP,Apartment,3.0,2.0,270 Sq. M.,"El Maadi, Maadi, Cairo",,
https://www.bayut.eg/en/property/details-500877484.html,"20,000,000",EGP,Apartment,3.0,3.0,237 Sq. M.,"New Giza Compound, 6th of October, Giza","EGP 18,225,775",
https://www.bayut.eg/en/property/details-500873660.html,"7,565,599",EGP,Chalet,3.0,2.0,120 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-500873323.html,"15,107,000",EGP,Apartment,3.0,2.0,165 Sq. M.,"90 Avenue Compound, New Cairo, Cairo","EGP 7,553,000",
https://www.bayut.eg/en/property/details-500864409.html,"3,900,000",EGP,Chalet,1.0,1.0,83 Sq. M.,"Diplomatic Village North Coast, North Coast, Matruh","EGP 390,000",Off-Plan
https://www.bayut.eg/en/property/details-500862172.html,"7,570,000",EGP,Chalet,2.0,2.0,120 Sq. M.,"Alura, North Coast, Matruh","EGP 760,000",
https://www.bayut.eg/en/property/details-500861940.html,"2,400,000",EGP,Apartment,2.0,2.0,140 Sq. M.,"Asafra, Alexandria",,
https://www.bayut.eg/en/property/details-500860432.html,"16,500,000",EGP,Townhouse,3.0,4.0,266 Sq. M.,"layan Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500860331.html,"12,640,000",EGP,Apartment,3.0,3.0,164 Sq. M.,"EL Patio ORO Compound, New Cairo, Cairo","EGP 3,160,000",
https://www.bayut.eg/en/property/details-500860197.html,"14,300,000",EGP,Apartment,3.0,3.0,165 Sq. M.,"90 Avenue Compound, New Cairo, Cairo","EGP 7,150,000",
https://www.bayut.eg/en/property/details-500860010.html,"43,502,024",EGP,Villa,4.0,7.0,526 Sq. M.,"O West Compound, 6th of October, Giza","EGP 28,595,474",Off-Plan
https://www.bayut.eg/en/property/details-500859915.html,"14,240,000",EGP,Apartment,3.0,3.0,182 Sq. M.,"90 Avenue Compound, New Cairo, Cairo","EGP 750,000",
https://www.bayut.eg/en/property/details-500859872.html,"14,241,000",EGP,Apartment,3.0,3.0,182 Sq. M.,"90 Avenue Compound, New Cairo, Cairo","EGP 712,050",
https://www.bayut.eg/en/property/details-500858973.html,"35,000,000",EGP,Villa,3.0,3.0,225 Sq. M.,"Swan Lake, North Coast, Matruh","EGP 1,750,000",Off-Plan
https://www.bayut.eg/en/property/details-500855651.html,"29,000,000",EGP,Chalet,2.0,2.0,150 Sq. M.,"Marassi, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-500855066.html,"6,900,000",EGP,Apartment,2.0,2.0,190 Sq. M.,"Dokki, Giza",,
https://www.bayut.eg/en/property/details-500850383.html,"9,300,000",EGP,Chalet,3.0,2.0,115 Sq. M.,"Blue Blue, Ain Sukhna, Suez","EGP 930,000",Off-Plan
https://www.bayut.eg/en/property/details-500842708.html,"2,800,000",EGP,Chalet,1.0,1.0,58 Sq. M.,"Soma Bay, Red Sea","EGP 280,000",Off-Plan
https://www.bayut.eg/en/property/details-500838863.html,"5,000,000",EGP,Villa,4.0,3.0,349 Sq. M.,"EL Patio Casa, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-200740749.html,"28,949,500",EGP,Villa,4.0,4.0,412 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 14,515,500",Off-Plan
https://www.bayut.eg/en/property/details-501175423.html,"11,500,000",EGP,Apartment,3.0,3.0,192 Sq. M.,"O West Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501173974.html,"18,385,400",EGP,Villa,5.0,7.0,401 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 4,108,000",
https://www.bayut.eg/en/property/details-501173854.html,"204,457,896",EGP,Villa,5.0,9.0,550 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 4,826,304",
https://www.bayut.eg/en/property/details-501159261.html,"27,000,000",EGP,Townhouse,3.0,4.0,400 Sq. M.,"City Gate Compound, New Cairo, Cairo","EGP 8,700,000",
https://www.bayut.eg/en/property/details-501157858.html,"6,000,000",EGP,iVilla,3.0,3.0,165 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501156802.html,"15,500,000",EGP,Twin House,4.0,4.0,297 Sq. M.,"Grand Heights Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501149526.html,"13,500,000",EGP,Townhouse,3.0,2.0,201 Sq. M.,"Reem Residence Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501149495.html,"40,000,000",EGP,Villa,7.0,7.0,"1,561 Sq. M.","Mena Garden City Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501149461.html,"25,000,000",EGP,Villa,6.0,6.0,810 Sq. M.,"Pyramids Walk, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501130497.html,"10,100,000",EGP,Apartment,3.0,3.0,260 Sq. M.,"Nasr City, Cairo",,
https://www.bayut.eg/en/property/details-501121398.html,"6,500,000",EGP,Apartment,3.0,3.0,170 Sq. M.,"Mountain View iCity Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501112183.html,"15,000,000",EGP,Apartment,4.0,4.0,850 Sq. M.,"Mohandessin, Giza",,
https://www.bayut.eg/en/property/details-501112047.html,"4,484,260",EGP,Apartment,2.0,1.0,74 Sq. M.,"Madinaty, Cairo","EGP 2,730,000",
https://www.bayut.eg/en/property/details-501104356.html,"12,000,000",EGP,Apartment,1.0,2.0,118 Sq. M.,"Aeon Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501103597.html,"25,000,000",EGP,Twin House,5.0,6.0,306 Sq. M.,"El Khamayel Compound, Sheikh Zayed, Giza","EGP 8,500,000",
https://www.bayut.eg/en/property/details-501099172.html,"12,192,205",EGP,Penthouse,4.0,4.0,260 Sq. M.,"October Plaza Sodic Compound, 6th of October, Giza","EGP 4,367,350",
https://www.bayut.eg/en/property/details-501088912.html,"13,200,000",EGP,Townhouse,4.0,3.0,230 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501088912.html,"13,200,000",EGP,Townhouse,4.0,3.0,230 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501079026.html,"11,165,000",EGP,Penthouse,4.0,4.0,420 Sq. M.,"Alma Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501065833.html,"5,500,000",EGP,Apartment,3.0,2.0,220 Sq. M.,"El Yasmeen 3, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501032506.html,"10,000,000",EGP,Apartment,2.0,2.0,121 Sq. M.,"Marriott Residence, Heliopolis, Cairo","EGP 5,000,000",
https://www.bayut.eg/en/property/details-500981845.html,"17,940,000",EGP,Villa,3.0,3.0,320 Sq. M.,"Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-500964115.html,"4,200,000",EGP,Apartment,3.0,3.0,240 Sq. M.,"El Koronfel, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500939737.html,"14,800,000",EGP,Twin House,3.0,3.0,155 Sq. M.,"Mountain View North Coast, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-500937485.html,"13,900,000",EGP,Villa,5.0,3.0,225 Sq. M.,"The Wonder MarQ, Mostakbal City, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-500935619.html,"4,040,000",EGP,Apartment,3.0,3.0,202 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500932991.html,"4,500,000",EGP,Apartment,3.0,2.0,103 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-500927436.html,"10,000,000",EGP,Apartment,2.0,2.0,185 Sq. M.,"October Plaza Sodic Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-500926083.html,"25,000,000",EGP,Villa,4.0,3.0,330 Sq. M.,"Creek Town Compound, New Cairo, Cairo","EGP 20,000,000",Off-Plan
https://www.bayut.eg/en/property/details-500914168.html,"9,000,000",EGP,Apartment,3.0,2.0,156 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 900,000",
https://www.bayut.eg/en/property/details-500903488.html,"15,500,000",EGP,Twin House,4.0,3.0,190 Sq. M.,"La Vista Topaz of Ain Sokhna, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-500879336.html,"7,453,000",EGP,Apartment,4.0,3.0,218 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 1,285,000",Off-Plan
https://www.bayut.eg/en/property/details-500879153.html,"22,500,000",EGP,Villa,5.0,5.0,600 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 3,100,000",
https://www.bayut.eg/en/property/details-500879135.html,"83,000,000",EGP,Apartment,5.0,5.0,430 Sq. M.,"El Maadi, Maadi, Cairo","EGP 17,000,000",
https://www.bayut.eg/en/property/details-500879131.html,"73,000,000",EGP,Apartment,5.0,5.0,430 Sq. M.,"El Maadi, Maadi, Cairo","EGP 14,000,000",
https://www.bayut.eg/en/property/details-500878969.html,"5,000,000",EGP,Twin House,4.0,4.0,222 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-500878850.html,"37,000,000",EGP,Villa,7.0,8.0,525 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500878601.html,"23,500,000",EGP,Apartment,3.0,4.0,219 Sq. M.,"Uptown Cairo, Mokattam, Cairo",,
https://www.bayut.eg/en/property/details-500878265.html,"27,500,000",EGP,Apartment,3.0,4.0,256 Sq. M.,"Uptown Cairo, Mokattam, Cairo",,
https://www.bayut.eg/en/property/details-500877154.html,"47,500,000",EGP,Villa,5.0,4.0,660 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-500873314.html,"5,000,000",EGP,Apartment,3.0,2.0,177 Sq. M.,"El Maadi, Maadi, Cairo",,
https://www.bayut.eg/en/property/details-500877154.html,"47,500,000",EGP,Villa,5.0,4.0,660 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-500873314.html,"5,000,000",EGP,Apartment,3.0,2.0,177 Sq. M.,"El Maadi, Maadi, Cairo",,
https://www.bayut.eg/en/property/details-500869603.html,"26,531,290",EGP,Villa,3.0,4.0,420 Sq. M.,"Karmell Compound, Sheikh Zayed, Giza","EGP 11,100,000",Off-Plan
https://www.bayut.eg/en/property/details-500867758.html,"5,200,000",EGP,Twin House,3.0,3.0,190 Sq. M.,"Mountain View North Coast, North Coast, Matruh",,Off-Plan
https://www.bayut.eg/en/property/details-500867743.html,"2,500,000",EGP,Chalet,3.0,2.0,125 Sq. M.,"Alamein, Matruh",,Off-Plan
https://www.bayut.eg/en/property/details-500863858.html,"6,300,000",EGP,Chalet,3.0,3.0,126 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-500863147.html,"6,500,000",EGP,Residential Land,11.0,11.0,875 Sq. M.,"10th of Ramadan, Sharqia",,
https://www.bayut.eg/en/property/details-500859972.html,"7,880,000",EGP,Chalet,2.0,2.0,105 Sq. M.,"Sea View, North Coast, Matruh","EGP 394,000",
https://www.bayut.eg/en/property/details-500859506.html,"20,600,000",EGP,Villa,3.0,4.0,280 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo","EGP 18,000,000",
https://www.bayut.eg/en/property/details-500859393.html,"3,490,000",EGP,Apartment,3.0,1.0,113 Sq. M.,"Sarai, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-500857333.html,"12,000,000",EGP,Apartment,3.0,2.0,166 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 6,850,000",
https://www.bayut.eg/en/property/details-500855401.html,"9,465,000",EGP,Townhouse,3.0,3.0,160 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 3,200,000",Off-Plan
https://www.bayut.eg/en/property/details-500851394.html,"10,000,000",EGP,Apartment,2.0,2.0,138 Sq. M.,"Ivoire East Compound, New Cairo, Cairo","EGP 500,000",Off-Plan
https://www.bayut.eg/en/property/details-500851363.html,"9,600,000",EGP,Apartment,2.0,2.0,130 Sq. M.,"Ivoire East Compound, New Cairo, Cairo","EGP 480,000",Off-Plan
https://www.bayut.eg/en/property/details-500851350.html,"9,200,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"Ivoire East Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-500851296.html,"9,000,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Ivoire East Compound, New Cairo, Cairo","EGP 450,000",Off-Plan
https://www.bayut.eg/en/property/details-500849658.html,"9,100,000",EGP,Apartment,2.0,3.0,114 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo","EGP 1,900,000",Off-Plan
https://www.bayut.eg/en/property/details-500847718.html,"5,250,000",EGP,Apartment,3.0,2.0,170 Sq. M.,"Zahraa Al Maadi, Cairo",,
https://www.bayut.eg/en/property/details-500847379.html,"10,221,641",EGP,Apartment,2.0,3.0,130 Sq. M.,"Tag Sultan Compound, New Cairo, Cairo","EGP 511,082",
https://www.bayut.eg/en/property/details-500838006.html,"22,000,000",EGP,Villa,4.0,4.0,230 Sq. M.,"Mountain View Hyde Park Compound, New Cairo, Cairo","EGP 3,000,000",
https://www.bayut.eg/en/property/details-500837980.html,"11,800,000",EGP,Apartment,4.0,4.0,205 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 1,800,000",
https://www.bayut.eg/en/property/details-500837296.html,"5,400,000",EGP,Apartment,2.0,1.0,119 Sq. M.,"El Karnak Compound, Sheikh Zayed, Giza","EGP 540,000",Off-Plan
https://www.bayut.eg/en/property/details-500833816.html,"10,830,000",EGP,Apartment,2.0,3.0,130 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,080,000",
https://www.bayut.eg/en/property/details-500825315.html,"5,570,800",EGP,Chalet,1.0,1.0,67 Sq. M.,"Seashore, North Coast, Matruh","EGP 2,350,000",Off-Plan
https://www.bayut.eg/en/property/details-501187202.html,"1,300,000",EGP,Apartment,,1.0,36 Sq. M.,"Nyoum October Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501185274.html,"23,000,000",EGP,Villa,3.0,3.0,211 Sq. M.,"Madinaty, Cairo","EGP 8,500,000",
https://www.bayut.eg/en/property/details-501178529.html,"5,000,000",EGP,Apartment,2.0,3.0,168 Sq. M.,"Haptown, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-501172130.html,"18,385,400",EGP,Villa,5.0,6.0,401 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 4,100,000",
https://www.bayut.eg/en/property/details-501171698.html,"13,040,374",EGP,Villa,4.0,7.0,400 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza","EGP 8,502,000",
https://www.bayut.eg/en/property/details-501162639.html,"3,200,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"L’Avenir, Mostakbal City, Cairo",,
https://www.bayut.eg/en/property/details-501156554.html,"13,000,000",EGP,Apartment,2.0,2.0,122 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501147874.html,"8,200,000",EGP,Duplex,3.0,3.0,238 Sq. M.,"Maadi View, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501137414.html,"2,930,000",EGP,Apartment,2.0,1.0,74 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501134886.html,"11,000,000",EGP,Chalet,3.0,2.0,125 Sq. M.,"Fouka Bay, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501134432.html,"7,715,000",EGP,Chalet,3.0,2.0,110 Sq. M.,"Mountain View Ras Al Hekma, North Coast, Matruh","EGP 5,315,000",
https://www.bayut.eg/en/property/details-501132703.html,"8,600,600",EGP,Apartment,3.0,3.0,166 Sq. M.,"Tag Sultan, Nasr City, Cairo",,
https://www.bayut.eg/en/property/details-501120795.html,"8,500,000",EGP,Duplex,3.0,2.0,400 Sq. M.,"El Yasmeen 3, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501118172.html,"13,351,000",EGP,Apartment,3.0,3.0,169 Sq. M.,"Palm Hills Alexandria, Amreya, Alexandria","EGP 667,550",
https://www.bayut.eg/en/property/details-501091570.html,"13,100,000",EGP,Apartment,3.0,3.0,159 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo","EGP 2,300,000",
https://www.bayut.eg/en/property/details-501085380.html,"3,300,000",EGP,Apartment,3.0,2.0,153 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501084559.html,"3,400,000",EGP,Apartment,3.0,3.0,134 Sq. M.,"New Capital City, Cairo",,
https://www.bayut.eg/en/property/details-501081579.html,"6,136,880",EGP,Chalet,2.0,2.0,108 Sq. M.,"Telal Sokhna, Ain Sukhna, Suez","EGP 1,316,242",
https://www.bayut.eg/en/property/details-501079584.html,"12,500,000",EGP,Townhouse,3.0,3.0,210 Sq. M.,"Azha, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501071407.html,"13,200,000",EGP,Apartment,3.0,3.0,156 Sq. M.,"Eastown Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501062907.html,"10,500,000",EGP,Apartment,2.0,2.0,160 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 8,700,000",
https://www.bayut.eg/en/property/details-501056718.html,"25,000,000",EGP,Villa,4.0,5.0,450 Sq. M.,"Jedar Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501055255.html,"30,000,000",EGP,Twin House,4.0,4.0,370 Sq. M.,"The Crown Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-500971139.html,"5,500,000",EGP,Apartment,2.0,3.0,168 Sq. M.,"Haptown, Mostakbal City, Cairo","EGP 5,120,000",
https://www.bayut.eg/en/property/details-500925620.html,"2,368,000",EGP,Chalet,2.0,1.0,60 Sq. M.,"Alamein, Matruh","EGP 850,000",Off-Plan
https://www.bayut.eg/en/property/details-500925547.html,"25,500,000",EGP,Chalet,3.0,3.0,170 Sq. M.,"Hacienda White, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-500923722.html,"35,000,000",EGP,Villa,5.0,4.0,344 Sq. M.,"Sodic Westown Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-500920079.html,"7,500,000",EGP,Apartment,2.0,2.0,142 Sq. M.,"Palm Hills New Cairo Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500917392.html,"5,000,000",EGP,Apartment,3.0,2.0,147 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-500902196.html,"5,340,000",EGP,Apartment,3.0,3.0,190 Sq. M.,"90 Avenue Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-500900043.html,"8,000,000",EGP,Villa,4.0,5.0,245 Sq. M.,"Park Valley Compound, Sheikh Zayed, Giza","EGP 800,000",Off-Plan
https://www.bayut.eg/en/property/details-500898492.html,"26,105,000",EGP,Townhouse,3.0,4.0,285 Sq. M.,"Saada Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-500881374.html,"10,250,000",EGP,Apartment,4.0,4.0,400 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-500879194.html,"11,168,500",EGP,Apartment,2.0,2.0,144 Sq. M.,"Lake view Residence Compound, New Cairo, Cairo","EGP 4,572,500",Off-Plan
https://www.bayut.eg/en/property/details-500869859.html,"2,400,000",EGP,Chalet,3.0,2.0,140 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 1,900,000",
https://www.bayut.eg/en/property/details-500869166.html,"18,750,000",EGP,Apartment,3.0,2.0,150 Sq. M.,"Swan Lake Gouna, Gouna, Red Sea",,
https://www.bayut.eg/en/property/details-500861073.html,"18,516,700",EGP,Chalet,2.0,2.0,113 Sq. M.,"Silver Sands, North Coast, Matruh","EGP 4,803,723",Off-Plan
https://www.bayut.eg/en/property/details-500861053.html,"23,110,340",EGP,Chalet,3.0,3.0,119 Sq. M.,"Silver Sands, North Coast, Matruh","EGP 6,000,000",Off-Plan
